s_thresh,v_thresh,3/3,3/5,3/7,3/9,3/11,3/13,3/15,3/17,3/19,3/21,3/23,3/25,3/27,3/29,3/31,3/33,3/35,3/37,3/39,3/41,3/43,3/45,3/47,3/49,3/51,5/3,5/5,5/7,5/9,5/11,5/13,5/15,5/17,5/19,5/21,5/23,5/25,5/27,5/29,5/31,5/33,5/35,5/37,5/39,5/41,5/43,5/45,5/47,5/49,5/51,7/3,7/5,7/7,7/9,7/11,7/13,7/15,7/17,7/19,7/21,7/23,7/25,7/27,7/29,7/31,7/33,7/35,7/37,7/39,7/41,7/43,7/45,7/47,7/49,7/51,9/3,9/5,9/7,9/9,9/11,9/13,9/15,9/17,9/19,9/21,9/23,9/25,9/27,9/29,9/31,9/33,9/35,9/37,9/39,9/41,9/43,9/45,9/47,9/49,9/51,11/3,11/5,11/7,11/9,11/11,11/13,11/15,11/17,11/19,11/21,11/23,11/25,11/27,11/29,11/31,11/33,11/35,11/37,11/39,11/41,11/43,11/45,11/47,11/49,11/51
11,105,45,34,30,26,26,25,25,25,23,23,23,23,22,22,22,22,22,21,20,20,19,19,19,21,19,26,21,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,13,13,14,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
11,106,48,37,33,28,27,26,25,25,23,23,22,22,22,22,22,21,21,20,19,19,19,19,19,21,19,27,22,21,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,13,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
11,107,46,38,34,28,27,26,26,26,24,23,23,23,23,23,22,22,22,19,19,19,19,19,19,21,19,26,22,21,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,15,14,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
12,93,45,33,28,24,21,20,19,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,19,22,20,18,18,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,4,4,4,4
12,94,49,35,28,24,20,19,19,19,18,18,18,18,18,18,18,18,18,18,21,17,17,17,17,17,19,22,20,18,18,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5
12,95,48,34,27,22,21,20,20,20,18,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,19,23,21,19,19,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5
12,96,49,33,28,23,22,21,21,21,18,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17,19,23,21,19,19,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5
12,97,50,34,30,26,23,22,21,21,19,19,20,19,19,19,19,19,19,18,18,18,18,18,18,18,20,23,21,19,19,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5
12,98,45,33,30,26,23,22,21,21,19,19,20,19,19,19,19,19,19,18,18,18,18,18,18,20,18,24,21,19,20,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5
12,99,45,33,30,26,23,22,21,21,19,19,20,19,19,19,19,19,19,18,18,18,18,18,18,20,18,24,21,19,20,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5
12,100,46,35,32,28,24,23,22,22,20,20,21,20,20,20,19,19,19,18,18,18,18,18,18,20,18,24,21,19,18,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5
12,101,46,34,31,27,24,23,22,22,20,20,21,20,20,20,19,19,19,18,18,18,18,18,18,20,18,25,21,20,18,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5
12,102,45,33,30,26,24,23,22,22,20,20,21,20,20,20,19,19,19,18,18,18,18,18,18,20,18,25,21,20,18,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,5,5,5,5
12,103,45,33,28,25,23,22,22,22,20,20,20,20,20,20,19,19,19,18,18,18,18,18,18,20,18,26,22,21,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,6,6,6,6
12,104,45,32,28,25,23,22,22,22,20,20,20,20,19,19,19,19,19,18,18,18,18,18,18,20,18,26,21,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,6,6,6,6
12,105,46,35,31,28,26,25,25,25,23,23,23,23,22,22,22,22,22,21,20,20,19,19,19,21,19,25,21,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,14,13,14,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,7,7,7,7
12,106,49,38,34,30,27,26,25,25,23,23,22,22,22,22,22,21,21,20,19,19,19,19,19,21,19,26,22,21,21,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,7,7,7,7
12,107,47,39,35,30,27,26,26,26,24,23,23,23,23,23,22,22,22,19,19,19,19,19,19,21,19,25,22,21,21,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,7,7,7,7
13,93,47,33,28,24,21,20,19,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,19,22,20,17,17,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,11,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,4,4
13,94,52,35,28,24,20,19,19,19,18,18,18,18,18,18,18,18,18,18,21,17,17,17,17,17,19,23,20,17,17,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,12,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
13,95,52,36,27,22,21,20,20,20,18,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,19,24,21,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
13,96,53,35,28,23,22,21,21,21,18,19,19,18,18,18,18,18,18,18,17,17,17,17,17,17,19,24,21,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
13,97,54,34,29,24,23,22,21,21,19,19,20,19,19,19,19,19,19,19,18,18,18,18,18,18,20,24,21,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
13,98,49,32,29,24,23,22,21,21,19,19,20,19,19,19,19,19,19,19,18,18,18,18,18,20,18,24,22,18,19,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
13,99,48,32,29,24,23,22,21,21,19,19,20,19,19,19,19,19,19,19,18,18,18,18,18,20,18,24,22,18,19,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
13,100,50,34,31,26,24,23,22,22,20,20,21,20,20,20,19,19,19,19,18,18,18,18,18,20,18,23,22,18,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
13,101,50,33,30,26,25,23,22,22,20,20,21,20,20,20,19,19,19,18,18,18,18,18,18,20,18,24,22,19,18,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
13,102,50,33,30,27,25,23,22,22,20,20,21,20,20,20,19,19,19,18,18,18,18,18,18,20,18,24,22,19,18,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
13,103,50,33,28,26,24,22,22,22,20,20,20,20,20,20,19,19,19,18,18,18,18,18,18,20,18,26,22,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,7,7,6,6
13,104,49,32,28,26,23,22,22,22,20,20,20,20,19,19,19,19,19,18,18,18,18,18,18,20,18,26,22,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,7,7,6,6
13,105,50,35,31,29,26,25,25,25,23,23,23,23,22,22,22,22,22,21,20,20,19,19,19,21,19,26,22,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,14,13,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,7,7
13,106,53,38,34,31,27,26,25,25,23,23,22,22,22,22,22,21,21,20,19,19,19,19,19,21,19,27,23,21,21,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,14,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,7,7
13,107,51,39,35,30,27,26,26,26,24,23,23,23,23,23,22,22,22,19,19,19,19,19,19,21,19,26,23,21,21,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,12,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,7,7
14,93,47,34,30,24,21,20,19,19,18,18,18,18,18,18,18,18,18,18,18,17,17,17,17,17,19,21,20,17,17,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,12,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,5,4,4
14,94,52,36,30,24,20,19,19,19,18,18,18,18,18,18,18,18,18,18,21,17,17,17,17,17,19,22,21,17,17,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
14,95,52,37,29,22,21,20,20,20,18,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,19,23,22,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
14,96,52,35,27,22,21,20,20,20,18,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,19,23,22,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
14,97,53,35,28,23,22,21,20,20,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,20,23,22,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
14,98,50,33,28,23,22,21,20,20,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,20,18,23,23,18,19,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
14,99,49,33,28,23,22,21,20,20,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,20,18,23,22,18,19,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
14,100,51,35,30,25,23,22,21,21,20,20,20,20,20,20,19,19,19,19,18,18,18,18,18,20,18,22,22,18,17,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
14,101,51,34,29,25,24,22,21,21,20,20,20,20,20,20,19,19,19,18,18,18,18,18,18,20,18,23,22,19,18,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
14,102,50,34,29,26,24,22,21,21,20,20,20,20,20,20,19,19,19,18,18,18,18,18,18,20,18,23,22,19,18,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
14,103,50,34,29,27,25,23,22,22,22,20,20,20,20,20,19,19,19,18,18,18,18,18,18,20,18,25,22,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,7,7,6,6
14,104,50,33,28,26,23,22,22,22,22,20,20,20,19,19,19,19,19,18,18,18,18,18,18,20,18,25,22,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,9,7,7,6,6
14,105,51,36,31,29,26,25,25,25,25,23,23,23,22,22,22,22,22,21,20,20,19,19,19,21,19,25,22,20,20,19,19,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,14,14,14,14,14,14,14,14,14,13,14,12,12,12,12,12,12,12,12,12,12,12,12,12,13,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,7,7
14,106,55,40,34,31,27,26,25,25,23,23,22,22,22,22,22,21,21,20,19,19,19,19,19,21,19,26,23,21,21,20,20,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,15,14,14,14,14,14,14,14,14,14,14,14,12,12,12,12,12,12,12,12,12,12,12,12,12,13,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,7,7
14,107,54,40,35,30,27,26,26,26,24,23,23,23,23,23,22,22,22,19,19,19,19,19,19,21,19,25,23,21,21,20,20,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,15,15,15,15,15,15,15,15,15,15,15,13,13,13,13,13,13,13,13,13,13,13,13,13,13,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,10,8,8,7,7
15,94,51,36,30,24,20,19,19,19,18,18,18,18,18,18,18,18,18,18,21,17,17,17,17,17,19,22,22,17,17,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,13,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
15,95,51,37,30,24,21,20,20,20,18,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,19,23,23,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,10,10,10,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
15,96,51,35,28,24,21,20,20,20,18,19,18,18,18,18,18,18,18,18,17,17,17,17,17,17,19,23,23,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
15,97,53,35,29,23,22,21,20,20,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,18,20,23,23,18,18,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
15,98,50,33,28,23,22,21,20,20,19,19,19,19,19,19,19,19,19,19,18,18,18,18,18,20,18,23,24,18,19,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,13,11,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,9,9,9,9,9,9,7,8,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,8,6,6,5,5
